transaction_date,stock_date,product_id,customer_id,store_id,quantity
1/10/1998,1/8/1998,925,9200,16,2
1/10/1998,1/4/1998,926,9073,11,4
1/10/1998,1/4/1998,926,6075,8,3
1/10/1998,1/4/1998,928,8322,11,4
1/10/1998,1/4/1998,928,4580,19,3
1/10/1998,1/4/1998,928,2965,2,2
1/10/1998,1/8/1998,929,2852,8,2
1/10/1998,1/5/1998,931,3691,17,3
1/10/1998,1/3/1998,932,4231,17,3
1/10/1998,1/9/1998,936,2723,3,2
1/10/1998,1/6/1998,938,1930,8,4
1/10/1998,1/6/1998,938,8947,3,3
1/10/1998,1/3/1998,939,9573,10,3
1/10/1998,1/3/1998,939,5665,8,3
1/10/1998,1/3/1998,939,2448,16,3
1/10/1998,1/3/1998,941,3411,8,3
1/10/1998,1/9/1998,942,4767,16,4
1/10/1998,1/9/1998,942,3850,7,4
1/10/1998,1/6/1998,943,2475,8,4
1/10/1998,1/7/1998,946,3761,10,4
1/10/1998,1/7/1998,946,6033,8,3
1/10/1998,1/3/1998,948,4925,16,4
1/10/1998,1/3/1998,948,6593,19,3
1/10/1998,1/8/1998,952,9510,16,4
1/10/1998,1/8/1998,952,3753,8,3
1/10/1998,1/8/1998,952,8742,3,3
1/10/1998,1/8/1998,952,930,17,2
1/10/1998,1/8/1998,954,9951,3,4
1/10/1998,1/8/1998,954,4231,17,3
1/10/1998,1/7/1998,955,7215,11,2
1/10/1998,1/4/1998,956,9510,16,4
1/10/1998,1/5/1998,961,2570,16,3
1/10/1998,1/7/1998,962,2411,7,3
1/10/1998,1/5/1998,963,5295,16,3
1/10/1998,1/5/1998,963,2756,3,2
1/10/1998,1/7/1998,965,4204,17,4
1/10/1998,1/8/1998,966,8117,11,5
1/10/1998,1/5/1998,969,7227,19,5
1/10/1998,1/7/1998,970,4198,10,3
1/10/1998,1/7/1998,970,2576,11,3
1/10/1998,1/7/1998,970,6394,8,3
1/10/1998,1/8/1998,971,6157,2,1
1/10/1998,1/4/1998,974,3234,10,5
1/10/1998,1/6/1998,975,6679,8,2
1/10/1998,1/6/1998,975,6157,2,1
1/10/1998,1/9/1998,976,8947,3,2
1/10/1998,1/9/1998,977,6033,8,2
1/10/1998,1/7/1998,978,3080,10,4
1/10/1998,1/7/1998,978,3773,17,3
1/10/1998,1/9/1998,979,9634,10,3
1/10/1998,1/8/1998,980,3785,19,2
1/10/1998,1/4/1998,982,3864,8,2
1/10/1998,1/9/1998,983,4592,8,3
1/10/1998,1/9/1998,986,8894,10,3
1/10/1998,1/6/1998,987,5686,3,4
1/10/1998,1/8/1998,989,7376,10,3
1/10/1998,1/8/1998,989,8742,3,2
1/10/1998,1/7/1998,990,8933,7,3
1/10/1998,1/5/1998,991,3234,10,3
1/10/1998,1/5/1998,991,3857,8,2
1/10/1998,1/6/1998,993,1533,3,3
1/10/1998,1/6/1998,993,5686,3,3
1/10/1998,1/4/1998,994,6211,19,3
1/10/1998,1/9/1998,996,9327,17,4
1/10/1998,1/3/1998,997,617,17,4
1/10/1998,1/3/1998,997,7241,17,3
1/10/1998,1/7/1998,998,4204,17,3
1/10/1998,1/4/1998,1001,3773,17,4
1/10/1998,1/9/1998,1007,9625,8,3
1/10/1998,1/6/1998,1008,5054,7,3
1/10/1998,1/3/1998,1010,8488,19,3
1/10/1998,1/3/1998,1011,2412,7,4
1/10/1998,1/8/1998,1017,2570,16,2
1/10/1998,1/8/1998,1017,6887,19,2
1/10/1998,1/8/1998,1019,8752,10,3
1/10/1998,1/8/1998,1023,6866,17,3
1/10/1998,1/5/1998,1025,5665,8,3
1/10/1998,1/9/1998,1026,4198,10,3
1/10/1998,1/8/1998,1029,6866,17,4
1/10/1998,1/8/1998,1029,2084,17,3
1/10/1998,1/8/1998,1029,2368,3,2
1/10/1998,1/8/1998,1030,4592,8,3
1/10/1998,1/3/1998,1031,4925,16,3
1/10/1998,1/3/1998,1031,3691,17,3
1/10/1998,1/6/1998,1032,2475,8,4
1/10/1998,1/5/1998,1037,8117,11,3
1/10/1998,1/5/1998,1037,9951,3,3
1/10/1998,1/8/1998,1039,6132,3,3
1/10/1998,1/8/1998,1039,2965,2,1
1/10/1998,1/8/1998,1041,8752,10,4
1/10/1998,1/5/1998,1044,1947,8,2
1/10/1998,1/5/1998,1044,9844,8,2
1/10/1998,1/5/1998,1045,2852,8,3
1/10/1998,1/5/1998,1045,4861,7,3
1/10/1998,1/3/1998,1047,4021,16,5
1/10/1998,1/3/1998,1047,2439,10,4
1/10/1998,1/3/1998,1047,4488,7,2
1/10/1998,1/3/1998,1049,260,11,3
1/10/1998,1/5/1998,1051,4580,19,4
1/10/1998,1/5/1998,1055,8558,11,4
1/10/1998,1/4/1998,1056,5000,11,3
1/10/1998,1/5/1998,1058,896,8,3
1/10/1998,1/5/1998,1058,5115,2,2
1/10/1998,1/5/1998,1059,6927,7,3
1/10/1998,1/4/1998,1061,1929,19,4
1/10/1998,1/4/1998,1061,6033,8,3
1/10/1998,1/4/1998,1061,3234,10,3
1/10/1998,1/3/1998,1062,4726,11,3
1/10/1998,1/3/1998,1064,2921,16,3
1/10/1998,1/9/1998,1067,9309,17,2
1/10/1998,1/4/1998,1069,8394,7,4
1/10/1998,1/6/1998,1072,8240,7,3
1/10/1998,1/7/1998,1073,8752,10,4
1/10/1998,1/7/1998,1073,4649,17,4
1/10/1998,1/3/1998,1074,617,17,4
1/10/1998,1/4/1998,1080,9928,16,3
1/10/1998,1/5/1998,1081,5115,2,2
1/10/1998,1/3/1998,1084,2570,16,3
1/10/1998,1/6/1998,1085,2263,11,3
1/10/1998,1/8/1998,1087,5318,10,3
1/10/1998,1/8/1998,1089,8894,10,2
1/10/1998,1/7/1998,1090,4284,10,3
1/10/1998,1/7/1998,1091,9443,8,4
1/10/1998,1/8/1998,1092,3864,8,4
1/10/1998,1/8/1998,1093,7702,16,4
1/10/1998,1/8/1998,1093,5000,11,2
1/10/1998,1/9/1998,1095,2201,16,2
1/10/1998,1/8/1998,1097,8810,7,3
1/10/1998,1/7/1998,1099,6203,11,2
1/10/1998,1/7/1998,1099,5659,19,2
1/10/1998,1/9/1998,1101,8816,7,4
1/10/1998,1/3/1998,1103,6927,7,4
1/10/1998,1/3/1998,1103,1425,10,3
1/10/1998,1/3/1998,1103,10243,17,2
1/10/1998,1/3/1998,1104,4618,3,4
1/10/1998,1/3/1998,1104,3762,10,4
1/10/1998,1/4/1998,1105,3567,16,3
1/10/1998,1/8/1998,1106,4649,17,3
1/10/1998,1/7/1998,1107,4204,17,4
1/10/1998,1/6/1998,1110,614,17,2
1/10/1998,1/5/1998,1111,9143,8,4
1/10/1998,1/5/1998,1111,3234,10,4
1/10/1998,1/5/1998,1111,2965,2,1
1/10/1998,1/7/1998,1112,8321,11,3
1/10/1998,1/7/1998,1113,8394,7,4
1/10/1998,1/7/1998,1114,9197,10,4
1/10/1998,1/7/1998,1114,5665,8,4
1/10/1998,1/7/1998,1114,9919,19,3
1/10/1998,1/4/1998,1116,9327,17,3
1/10/1998,1/4/1998,1116,1119,8,3
1/10/1998,1/8/1998,1117,1930,8,2
1/10/1998,1/4/1998,1118,3593,3,3
1/10/1998,1/6/1998,1122,7700,10,3
1/10/1998,1/9/1998,1123,753,3,3
1/10/1998,1/3/1998,1124,8454,17,2
1/10/1998,1/4/1998,1125,4021,16,4
1/10/1998,1/4/1998,1125,1455,7,4
1/10/1998,1/4/1998,1127,7702,16,4
1/10/1998,1/4/1998,1127,6887,19,4
1/10/1998,1/9/1998,1128,4204,17,4
1/10/1998,1/9/1998,1128,10104,7,4
1/10/1998,1/8/1998,1129,3438,11,2
1/10/1998,1/9/1998,1130,753,3,3
1/10/1998,1/4/1998,1131,3395,11,4
1/10/1998,1/4/1998,1131,4527,3,4
1/10/1998,1/4/1998,1131,2353,19,2
1/10/1998,1/4/1998,1131,3000,17,2
1/10/1998,1/7/1998,1132,9797,16,3
1/10/1998,1/7/1998,1132,8534,10,3
1/10/1998,1/7/1998,1132,6203,11,3
1/10/1998,1/6/1998,1133,6394,8,4
1/10/1998,1/6/1998,1133,8359,17,3
1/10/1998,1/6/1998,1133,3601,10,3
1/10/1998,1/6/1998,1133,4649,17,3
1/10/1998,1/6/1998,1133,1947,8,3
1/10/1998,1/6/1998,1135,7839,19,5
1/10/1998,1/9/1998,1137,617,17,3
1/10/1998,1/9/1998,1137,5135,7,3
1/10/1998,1/5/1998,1139,3601,10,3
1/10/1998,1/5/1998,1139,9797,16,3
1/10/1998,1/4/1998,1140,10273,17,2
1/10/1998,1/4/1998,1140,2355,3,2
1/10/1998,1/3/1998,1142,2263,11,3
1/10/1998,1/7/1998,1143,4527,3,3
1/10/1998,1/7/1998,1145,4029,17,4
1/10/1998,1/7/1998,1147,5054,7,5
1/10/1998,1/6/1998,1149,7700,10,3
1/10/1998,1/5/1998,1150,4627,7,4
1/10/1998,1/8/1998,1152,652,7,3
1/10/1998,1/5/1998,1155,1836,10,3
1/10/1998,1/8/1998,1156,3753,8,4
1/10/1998,1/8/1998,1156,7702,16,2
1/10/1998,1/8/1998,1158,1297,16,3
1/10/1998,1/8/1998,1159,7354,3,3
1/10/1998,1/9/1998,1160,4052,19,3
1/10/1998,1/4/1998,1165,6666,17,5
1/10/1998,1/4/1998,1165,8558,11,4
1/10/1998,1/6/1998,1166,9380,7,4
1/10/1998,1/6/1998,1166,5659,19,3
1/10/1998,1/6/1998,1166,5000,11,3
1/10/1998,1/6/1998,1166,7700,10,2
1/10/1998,1/6/1998,1168,6593,19,3
1/10/1998,1/3/1998,1169,8682,7,4
1/10/1998,1/3/1998,1169,6663,19,2
1/10/1998,1/3/1998,1171,1777,19,3
1/10/1998,1/7/1998,1176,5882,11,3
1/10/1998,1/7/1998,1176,1312,3,3
1/10/1998,1/9/1998,1177,5466,8,5
1/10/1998,1/5/1998,1179,2269,11,2
1/10/1998,1/9/1998,1180,539,19,4
1/10/1998,1/8/1998,1181,1297,16,4
1/10/1998,1/6/1998,1183,5659,19,3
1/10/1998,1/9/1998,1184,2118,8,3
1/10/1998,1/9/1998,1184,3239,17,3
1/10/1998,1/4/1998,1191,3661,8,4
1/10/1998,1/3/1998,1195,3593,3,4
1/10/1998,1/3/1998,1195,2439,10,4
1/10/1998,1/3/1998,1199,8199,17,2
1/10/1998,1/3/1998,1199,9073,11,2
1/10/1998,1/6/1998,1200,8752,10,3
1/10/1998,1/8/1998,1202,8345,8,4
1/10/1998,1/8/1998,1202,8482,11,3
1/10/1998,1/8/1998,1202,9200,16,3
1/10/1998,1/8/1998,1202,602,17,2
1/10/1998,1/8/1998,1202,4066,3,2
1/10/1998,1/3/1998,1203,99,3,4
1/10/1998,1/6/1998,1204,8816,7,3
1/10/1998,1/4/1998,1207,1785,3,3
1/10/1998,1/9/1998,1208,3661,8,3
1/10/1998,1/9/1998,1210,6887,19,4
1/10/1998,1/4/1998,1211,1929,19,4
1/10/1998,1/3/1998,1212,8415,11,4
1/10/1998,1/6/1998,1213,10213,7,4
1/10/1998,1/8/1998,1217,4204,17,4
1/10/1998,1/8/1998,1217,4175,16,2
1/10/1998,1/9/1998,1222,4046,19,4
1/10/1998,1/4/1998,1224,3785,19,3
1/10/1998,1/8/1998,1225,4021,16,4
1/10/1998,1/7/1998,1226,8199,17,4
1/10/1998,1/6/1998,1227,5512,8,4
1/10/1998,1/6/1998,1229,6866,17,3
1/10/1998,1/6/1998,1230,3395,11,4
1/10/1998,1/6/1998,1230,5223,10,2
1/10/1998,1/7/1998,1231,6207,7,4
1/10/1998,1/8/1998,1235,10273,17,4
1/10/1998,1/3/1998,1238,6991,19,3
1/10/1998,1/8/1998,1239,8742,3,3
1/10/1998,1/9/1998,1243,8894,10,4
1/10/1998,1/9/1998,1243,79,17,2
1/10/1998,1/4/1998,1246,3761,10,3
1/10/1998,1/4/1998,1246,4198,10,3
1/10/1998,1/4/1998,1246,6075,8,3
1/10/1998,1/5/1998,1248,5380,7,4
1/10/1998,1/5/1998,1248,8558,11,3
1/10/1998,1/6/1998,1249,6440,8,2
1/10/1998,1/3/1998,1250,2769,16,4
1/10/1998,1/3/1998,1250,5216,3,3
1/10/1998,1/6/1998,1252,3753,8,3
1/10/1998,1/6/1998,1252,2263,11,3
1/10/1998,1/6/1998,1252,4021,16,3
1/10/1998,1/6/1998,1252,4925,16,3
1/10/1998,1/4/1998,1254,3567,16,3
1/10/1998,1/4/1998,1257,3395,11,3
1/10/1998,1/4/1998,1257,3773,17,3
1/10/1998,1/4/1998,1257,2118,8,2
1/10/1998,1/9/1998,1258,3850,7,4
1/10/1998,1/9/1998,1258,6203,11,4
1/10/1998,1/9/1998,1258,8345,8,4
1/10/1998,1/6/1998,1260,4627,7,3
1/10/1998,1/4/1998,1261,2439,10,3
1/10/1998,1/4/1998,1261,9092,7,3
1/10/1998,1/4/1998,1261,6207,7,3
1/10/1998,1/5/1998,1264,2439,10,4
1/10/1998,1/4/1998,1266,9446,7,4
1/10/1998,1/4/1998,1266,5881,8,4
1/10/1998,1/4/1998,1266,5659,19,3
1/10/1998,1/3/1998,1269,2399,7,3
1/10/1998,1/4/1998,1270,99,3,3
1/10/1998,1/5/1998,1271,5135,7,2
1/10/1998,1/4/1998,1272,8240,7,3
1/10/1998,1/4/1998,1272,7297,11,3
1/10/1998,1/7/1998,1273,3864,8,4
1/10/1998,1/7/1998,1273,5216,3,3
1/10/1998,1/6/1998,1275,8182,19,3
1/10/1998,1/8/1998,1277,4175,16,4
1/10/1998,1/8/1998,1278,2852,8,2
1/10/1998,1/9/1998,1279,3761,10,2
1/10/1998,1/4/1998,1281,6033,8,3
1/10/1998,1/5/1998,1283,753,3,3
1/10/1998,1/5/1998,1283,10095,10,3
1/10/1998,1/5/1998,1283,9446,7,3
1/10/1998,1/5/1998,1285,3753,8,4
1/10/1998,1/7/1998,1286,4495,8,4
1/10/1998,1/7/1998,1286,4655,8,3
1/10/1998,1/5/1998,1288,9092,7,4
1/10/1998,1/9/1998,1290,4204,17,4
1/10/1998,1/4/1998,1291,652,7,4
1/10/1998,1/4/1998,1291,9200,16,3
1/10/1998,1/7/1998,1293,617,17,3
1/10/1998,1/7/1998,1295,2448,16,3
1/10/1998,1/7/1998,1296,9309,17,4
1/10/1998,1/6/1998,1298,8089,17,3
1/10/1998,1/9/1998,1300,3761,10,3
1/10/1998,1/9/1998,1300,5481,8,2
1/10/1998,1/9/1998,1301,9443,8,4
1/10/1998,1/9/1998,1301,1999,11,3
1/10/1998,1/4/1998,1302,3753,8,5
1/10/1998,1/5/1998,1303,5054,7,2
1/10/1998,1/7/1998,1304,4021,16,4
1/10/1998,1/7/1998,1304,9092,7,3
1/10/1998,1/9/1998,1305,5659,19,2
1/10/1998,1/6/1998,1310,6018,11,4
1/10/1998,1/4/1998,1313,614,17,2
1/10/1998,1/3/1998,1314,1455,7,4
1/10/1998,1/3/1998,1314,9197,10,3
1/10/1998,1/3/1998,1314,4527,3,3
1/10/1998,1/3/1998,1314,5337,2,2
1/10/1998,1/7/1998,1315,904,19,2
1/10/1998,1/3/1998,1317,3242,3,3
1/10/1998,1/3/1998,1317,5216,3,2
1/10/1998,1/6/1998,1318,6207,7,4
1/10/1998,1/4/1998,1320,7622,3,4
1/10/1998,1/4/1998,1320,8810,7,2
1/10/1998,1/9/1998,1321,9905,19,3
1/10/1998,1/9/1998,1321,9844,8,3
1/10/1998,1/9/1998,1321,4029,17,2
1/10/1998,1/4/1998,1322,4942,11,2
1/10/1998,1/5/1998,1324,8182,19,4
1/10/1998,1/5/1998,1324,2130,8,4
1/10/1998,1/5/1998,1324,9197,10,3
1/10/1998,1/5/1998,1324,7220,3,3
1/10/1998,1/6/1998,1326,8488,19,3
1/10/1998,1/6/1998,1329,6075,8,3
1/10/1998,1/6/1998,1330,2439,10,3
1/10/1998,1/5/1998,1335,9197,10,3
1/10/1998,1/5/1998,1335,3661,8,3
1/10/1998,1/5/1998,1335,2263,11,3
1/10/1998,1/8/1998,1336,3261,19,4
1/10/1998,1/8/1998,1336,4198,10,3
1/10/1998,1/4/1998,1337,4527,3,2
1/10/1998,1/8/1998,1339,6866,17,2
1/10/1998,1/8/1998,1340,7220,3,2
1/10/1998,1/8/1998,1341,7630,19,3
1/10/1998,1/4/1998,1343,4627,7,3
1/10/1998,1/4/1998,1343,5000,11,3
1/10/1998,1/6/1998,1345,2368,3,3
1/10/1998,1/6/1998,1345,9510,16,3
1/10/1998,1/7/1998,1346,4118,17,3
1/10/1998,1/5/1998,1347,10243,17,3
1/10/1998,1/8/1998,1349,5686,3,3
1/10/1998,1/4/1998,1352,3526,19,2
1/10/1998,1/8/1998,1353,8731,3,3
1/10/1998,1/7/1998,1355,3435,11,3
1/10/1998,1/7/1998,1355,2965,2,2
1/10/1998,1/5/1998,1356,6132,3,3
1/10/1998,1/5/1998,1356,307,2,2
1/10/1998,1/6/1998,1357,3411,8,3
1/10/1998,1/5/1998,1359,6666,17,2
1/10/1998,1/5/1998,1364,6367,3,3
1/10/1998,1/5/1998,1364,3000,17,2
1/10/1998,1/9/1998,1368,9443,8,4
1/10/1998,1/9/1998,1368,6207,7,3
1/10/1998,1/3/1998,1369,8345,8,3
1/10/1998,1/8/1998,1371,3080,10,3
1/10/1998,1/7/1998,1372,3234,10,5
1/10/1998,1/3/1998,1373,3753,8,4
1/10/1998,1/8/1998,1374,2852,8,4
1/10/1998,1/8/1998,1374,896,8,3
1/10/1998,1/8/1998,1374,7630,19,3
1/10/1998,1/9/1998,1376,9380,7,3
1/10/1998,1/9/1998,1376,6394,8,3
1/10/1998,1/9/1998,1376,5881,8,2
1/10/1998,1/9/1998,1378,8534,10,3
1/10/1998,1/7/1998,1381,9197,10,3
1/10/1998,1/6/1998,1382,99,3,4
1/10/1998,1/6/1998,1383,6991,19,3
1/10/1998,1/6/1998,1383,4175,16,2
1/10/1998,1/3/1998,1385,4037,19,4
1/10/1998,1/7/1998,1386,3544,19,4
1/10/1998,1/4/1998,1387,1777,19,3
1/10/1998,1/7/1998,1390,3601,10,4
1/10/1998,1/7/1998,1390,1999,11,2
1/10/1998,1/9/1998,1391,9197,10,3
1/10/1998,1/8/1998,1392,7354,3,4
1/10/1998,1/8/1998,1392,7215,11,3
1/10/1998,1/6/1998,1393,1265,10,2
1/10/1998,1/4/1998,1394,4175,16,4
1/10/1998,1/7/1998,1395,8840,17,2
1/10/1998,1/7/1998,1396,5223,10,3
1/10/1998,1/7/1998,1396,8394,7,2
1/10/1998,1/4/1998,1397,8731,3,2
1/10/1998,1/6/1998,1401,6679,8,3
1/10/1998,1/8/1998,1402,3753,8,3
1/10/1998,1/9/1998,1403,4021,16,3
1/10/1998,1/5/1998,1404,9092,7,2
1/10/1998,1/5/1998,1405,2411,7,3
1/10/1998,1/5/1998,1409,614,17,3
1/10/1998,1/3/1998,1410,9446,7,3
1/10/1998,1/3/1998,1410,9844,8,3
1/10/1998,1/7/1998,1411,3435,11,5
1/10/1998,1/7/1998,1411,7220,3,4
1/10/1998,1/7/1998,1411,6679,8,3
1/10/1998,1/9/1998,1414,4231,17,3
1/10/1998,1/3/1998,1415,2553,16,3
1/10/1998,1/9/1998,1416,1265,10,3
1/10/1998,1/6/1998,1417,6712,16,2
1/10/1998,1/5/1998,1418,5410,17,3
1/10/1998,1/7/1998,1422,7215,11,2
1/10/1998,1/8/1998,1423,753,3,3
1/10/1998,1/8/1998,1423,2118,8,3
1/10/1998,1/5/1998,1426,8351,16,4
1/10/1998,1/5/1998,1426,1312,3,2
1/10/1998,1/4/1998,1428,10104,7,5
1/10/1998,1/5/1998,1429,2143,17,2
1/10/1998,1/7/1998,1430,243,19,2
1/10/1998,1/7/1998,1431,8322,11,4
1/10/1998,1/7/1998,1431,5466,8,3
1/10/1998,1/8/1998,1432,9797,16,4
1/10/1998,1/8/1998,1432,2298,3,4
1/10/1998,1/8/1998,1432,6440,8,3
1/10/1998,1/9/1998,1434,2118,8,4
1/10/1998,1/9/1998,1434,243,19,3
1/10/1998,1/8/1998,1435,8894,10,5
1/10/1998,1/8/1998,1435,5499,11,3
1/10/1998,1/6/1998,1438,7215,11,2
1/10/1998,1/5/1998,1441,4767,16,3
1/10/1998,1/5/1998,1441,652,7,2
1/10/1998,1/5/1998,1441,378,16,2
1/10/1998,1/8/1998,1442,8682,7,3
1/10/1998,1/5/1998,1443,9380,7,4
1/10/1998,1/7/1998,1445,10104,7,4
1/10/1998,1/7/1998,1445,896,8,3
1/10/1998,1/5/1998,1446,3857,8,2
1/10/1998,1/5/1998,1448,10008,8,4
1/10/1998,1/5/1998,1448,4066,3,4
1/10/1998,1/5/1998,1448,7700,10,4
1/10/1998,1/5/1998,1448,8947,3,3
1/10/1998,1/5/1998,1449,4649,17,2
1/10/1998,1/4/1998,1451,5410,17,3
1/10/1998,1/4/1998,1451,7839,19,3
1/10/1998,1/8/1998,1452,5499,11,3
1/10/1998,1/8/1998,1452,8345,8,3
1/10/1998,1/8/1998,1452,7813,17,2
1/10/1998,1/6/1998,1453,2921,16,3
1/10/1998,1/9/1998,1454,1777,19,3
1/10/1998,1/8/1998,1456,8488,19,3
1/10/1998,1/8/1998,1456,307,2,1
1/10/1998,1/4/1998,1457,6679,8,4
1/10/1998,1/3/1998,1459,5881,8,4
1/10/1998,1/3/1998,1459,614,17,3
1/10/1998,1/5/1998,1461,7376,10,4
1/10/1998,1/5/1998,1461,2491,19,3
1/10/1998,1/5/1998,1461,5659,19,2
1/10/1998,1/9/1998,1463,8816,7,4
1/10/1998,1/6/1998,1468,5410,17,4
1/10/1998,1/8/1998,1469,9928,16,4
1/10/1998,1/8/1998,1469,10213,7,3
1/10/1998,1/4/1998,1470,2439,10,3
1/10/1998,1/9/1998,1472,2723,3,4
1/10/1998,1/9/1998,1472,4861,7,3
1/10/1998,1/9/1998,1472,904,19,3
1/10/1998,1/9/1998,1472,3547,11,3
1/10/1998,1/9/1998,1472,3234,10,2
1/10/1998,1/9/1998,1472,8840,17,2
1/10/1998,1/6/1998,1473,753,3,4
1/10/1998,1/6/1998,1473,2921,16,2
1/10/1998,1/7/1998,1474,6446,19,4
1/10/1998,1/4/1998,1476,3601,10,3
1/10/1998,1/7/1998,1478,2723,3,3
1/10/1998,1/7/1998,1478,2439,10,2
1/10/1998,1/9/1998,1479,5223,10,2
1/10/1998,1/5/1998,1482,3080,10,4
1/10/1998,1/5/1998,1482,9073,11,4
1/10/1998,1/5/1998,1482,2019,16,2
1/10/1998,1/4/1998,1483,6991,19,3
1/10/1998,1/9/1998,1485,378,16,3
1/10/1998,1/5/1998,1488,1549,7,3
1/10/1998,1/5/1998,1488,5851,8,3
1/10/1998,1/5/1998,1488,8240,7,3
1/10/1998,1/3/1998,1490,6632,8,2
1/10/1998,1/8/1998,1494,1999,11,2
1/10/1998,1/6/1998,1496,7813,17,4
1/10/1998,1/4/1998,1497,3762,10,2
1/10/1998,1/3/1998,1498,7700,10,3
1/10/1998,1/6/1998,1499,8351,16,3
1/10/1998,1/6/1998,1499,3234,10,3
1/10/1998,1/9/1998,1500,9309,17,3
1/10/1998,1/6/1998,1504,8322,11,3
1/10/1998,1/4/1998,1507,9443,8,5
1/10/1998,1/9/1998,1509,8117,11,5
1/10/1998,1/9/1998,1509,6440,8,2
1/10/1998,1/5/1998,1514,9844,8,3
1/10/1998,1/7/1998,1515,2019,16,5
1/10/1998,1/7/1998,1515,10104,7,3
1/10/1998,1/8/1998,1516,6211,19,3
1/10/1998,1/8/1998,1518,9197,10,3
1/10/1998,1/6/1998,1522,5499,11,4
1/10/1998,1/6/1998,1522,5659,19,4
1/10/1998,1/6/1998,1522,10095,10,2
1/10/1998,1/7/1998,1524,4231,17,4
1/10/1998,1/7/1998,1526,1312,3,4
1/10/1998,1/5/1998,1527,9631,16,3
1/10/1998,1/5/1998,1527,3234,10,2
1/10/1998,1/3/1998,1528,4861,7,3
1/10/1998,1/4/1998,1530,9166,19,4
1/10/1998,1/4/1998,1530,9197,10,4
1/10/1998,1/4/1998,1530,614,17,3
1/10/1998,1/4/1998,1530,4998,3,3
1/10/1998,1/7/1998,1532,9073,11,3
1/10/1998,1/7/1998,1532,4861,7,3
1/10/1998,1/5/1998,1533,4204,17,3
1/10/1998,1/5/1998,1533,5216,3,3
1/10/1998,1/4/1998,1538,6446,19,2
1/10/1998,1/6/1998,1540,9919,19,3
1/10/1998,1/6/1998,1540,3411,8,2
1/10/1998,1/7/1998,1541,5115,2,2
1/10/1998,1/3/1998,1542,8199,17,2
1/10/1998,1/7/1998,1546,5481,8,4
1/10/1998,1/6/1998,1548,7215,11,2
1/10/1998,1/8/1998,1550,3593,3,2
1/10/1998,1/7/1998,1553,3933,19,4
1/10/1998,1/7/1998,1553,1312,3,4
1/10/1998,1/7/1998,1554,3080,10,4
1/10/1998,1/3/1998,1555,7831,17,2
1/10/1998,1/4/1998,1556,6033,8,4
1/10/1998,1/3/1998,1557,3261,19,3
1/10/1998,1/6/1998,1559,260,11,4
1/11/1998,1/5/1998,15,237,20,3
1/11/1998,1/8/1998,22,8843,13,2
1/11/1998,1/8/1998,22,1088,14,1
1/11/1998,1/8/1998,26,9929,13,5
1/11/1998,1/7/1998,29,619,13,4
1/11/1998,1/9/1998,32,8843,13,3
1/11/1998,1/9/1998,32,8844,13,3
1/11/1998,1/4/1998,35,5760,13,3
1/11/1998,1/10/1998,37,3491,16,4
1/11/1998,1/10/1998,44,4253,13,3
1/11/1998,1/7/1998,46,6082,13,5
1/11/1998,1/10/1998,66,7915,13,3
1/11/1998,1/10/1998,67,2378,16,4
1/11/1998,1/8/1998,73,7502,16,2
1/11/1998,1/10/1998,75,6712,16,3
1/11/1998,1/7/1998,76,3567,16,4
1/11/1998,1/5/1998,77,1093,13,3
1/11/1998,1/6/1998,85,619,13,3
1/11/1998,1/5/1998,89,2378,16,3
1/11/1998,1/6/1998,94,8452,16,3
1/11/1998,1/6/1998,100,93,13,4
1/11/1998,1/10/1998,103,5295,16,4
1/11/1998,1/8/1998,104,3599,13,3
1/11/1998,1/10/1998,105,8843,13,3
1/11/1998,1/9/1998,106,7313,14,1
1/11/1998,1/9/1998,108,1626,13,4
1/11/1998,1/8/1998,110,93,13,4
1/11/1998,1/8/1998,110,3491,16,3
1/11/1998,1/8/1998,110,3135,2,1
1/11/1998,1/8/1998,111,3950,13,3
1/11/1998,1/8/1998,122,7313,14,1
1/11/1998,1/8/1998,123,4984,20,4
1/11/1998,1/7/1998,133,2378,16,3
1/11/1998,1/6/1998,138,4413,13,2
1/11/1998,1/9/1998,140,1187,13,2
1/11/1998,1/9/1998,145,9510,16,3
1/11/1998,1/4/1998,148,3692,16,3
1/11/1998,1/9/1998,150,8452,16,3
1/11/1998,1/4/1998,161,9510,16,4
1/11/1998,1/5/1998,164,5432,16,4
1/11/1998,1/4/1998,170,5295,16,4
1/11/1998,1/7/1998,172,5432,16,4
1/11/1998,1/7/1998,173,4984,20,4
1/11/1998,1/9/1998,175,1720,16,4
1/11/1998,1/8/1998,178,1088,14,2
1/11/1998,1/9/1998,181,2916,13,3
1/11/1998,1/7/1998,186,1720,16,4
1/11/1998,1/7/1998,186,4993,14,1
1/11/1998,1/6/1998,189,8164,13,3
1/11/1998,1/5/1998,193,7313,14,2
1/11/1998,1/4/1998,195,619,13,3
1/11/1998,1/10/1998,197,307,2,2
1/11/1998,1/9/1998,198,3196,13,3
1/11/1998,1/8/1998,200,10238,16,3
1/11/1998,1/7/1998,204,7416,13,3
1/11/1998,1/4/1998,207,3108,20,3
1/11/1998,1/5/1998,211,6348,16,2
1/11/1998,1/5/1998,221,4835,20,3
1/11/1998,1/7/1998,223,8164,13,4
1/11/1998,1/6/1998,228,6153,16,4
1/11/1998,1/9/1998,230,124,14,1
1/11/1998,1/9/1998,232,9510,16,4
